actor,control_action_types,episode_id,events_tail_json,extra_mortal_action_ids_json,hand_json,iteration,last_discard_json,legal_action_count,legal_action_keys_json,legal_action_types_json,mismatch_kind,missing_legal_keys_json,missing_legal_types_json,mortal_mask_true_ids_json,pilot_config_id,replay_hint,rollout_seed,source_action_ids_json,step_index,torch_seed
0,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",84c79362,[],[42],"""""",0,"""""",8,"[""0|tile=2|consumed=|from=-1|flags=0"",""0|tile=11|consumed=|from=-1|flags=0"",""0|tile=21|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=15|consumed=|from=-1|flags=1"",""0|tile=25|consumed=|from=-1|flags=0"",""0|tile=26|consumed=|from=-1|flags=0""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[2,11,15,21,22,25,26,36,42]",0,,202604330000,"[[2],[11],[21],[22,36],[22,36],[15],[25],[26]]",155,202604330000
0,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",84c79362,[],[42],"""""",0,"""""",8,"[""0|tile=2|consumed=|from=-1|flags=0"",""0|tile=11|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=15|consumed=|from=-1|flags=0"",""0|tile=25|consumed=|from=-1|flags=0"",""0|tile=17|consumed=|from=-1|flags=1"",""0|tile=26|consumed=|from=-1|flags=0""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[2,11,15,17,22,25,26,36,42]",0,,202604330000,"[[2],[11],[22,36],[22,36],[15],[25],[17],[26]]",171,202604330000
0,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",84c79362,[],[42],"""""",0,"""""",9,"[""0|tile=2|consumed=|from=-1|flags=0"",""0|tile=11|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=14|consumed=|from=-1|flags=1"",""0|tile=15|consumed=|from=-1|flags=0"",""0|tile=25|consumed=|from=-1|flags=0"",""0|tile=17|consumed=|from=-1|flags=0"",""0|tile=26|consumed=|from=-1|flags=0""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[2,11,14,15,17,22,25,26,36,42]",0,,202604330000,"[[2],[11],[22,36],[22,36],[14],[15],[25],[17],[26]]",187,202604330000
0,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",84c79362,[],[42],"""""",0,"""""",9,"[""0|tile=2|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=14|consumed=|from=-1|flags=0"",""0|tile=15|consumed=|from=-1|flags=0"",""0|tile=25|consumed=|from=-1|flags=0"",""0|tile=17|consumed=|from=-1|flags=0"",""0|tile=26|consumed=|from=-1|flags=0"",""0|tile=32|consumed=|from=-1|flags=1""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[2,14,15,17,22,25,26,32,36,42]",0,,202604330000,"[[2],[22,36],[22,36],[14],[15],[25],[17],[26],[32]]",203,202604330000
0,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",84c79362,[],[42],"""""",0,"""""",8,"[""0|tile=2|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=14|consumed=|from=-1|flags=0"",""0|tile=15|consumed=|from=-1|flags=0"",""0|tile=25|consumed=|from=-1|flags=0"",""0|tile=17|consumed=|from=-1|flags=1"",""0|tile=26|consumed=|from=-1|flags=0""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[2,14,15,17,22,25,26,36,42]",0,,202604330000,"[[2],[22,36],[22,36],[14],[15],[25],[17],[26]]",219,202604330000
0,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",84c79362,[],[42],"""""",0,"""""",9,"[""0|tile=2|consumed=|from=-1|flags=0"",""0|tile=21|consumed=|from=-1|flags=1"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=14|consumed=|from=-1|flags=0"",""0|tile=15|consumed=|from=-1|flags=0"",""0|tile=25|consumed=|from=-1|flags=0"",""0|tile=17|consumed=|from=-1|flags=0"",""0|tile=26|consumed=|from=-1|flags=0""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[2,14,15,17,21,22,25,26,36,42]",0,,202604330000,"[[2],[21],[22,36],[22,36],[14],[15],[25],[17],[26]]",235,202604330000
0,"PASS,RON,PON,CHI",355e4771,[],[42],"""""",0,"""""",2,"[""5|tile=20|consumed=20,20|from=2|flags=0"",""9|tile=-1|consumed=|from=-1|flags=0""]","[""PON"",""PASS""]",extra_mortal,[],[],"[41,42,45]",0,,202604330000,"[[41],[45]]",133,202604330000
0,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",ec877d8a,[],[42],"""""",0,"""""",8,"[""0|tile=13|consumed=|from=-1|flags=0"",""0|tile=5|consumed=|from=-1|flags=0"",""0|tile=25|consumed=|from=-1|flags=1"",""0|tile=17|consumed=|from=-1|flags=0"",""0|tile=26|consumed=|from=-1|flags=0"",""0|tile=27|consumed=|from=-1|flags=0"",""0|tile=30|consumed=|from=-1|flags=0"",""0|tile=31|consumed=|from=-1|flags=0""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[5,13,17,25,26,27,30,31,42]",0,,202604330000,"[[13,35],[5],[25],[17],[26],[27],[30],[31]]",208,202604330000
0,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",ec877d8a,[],[42],"""""",0,"""""",9,"[""0|tile=13|consumed=|from=-1|flags=0"",""0|tile=5|consumed=|from=-1|flags=0"",""0|tile=23|consumed=|from=-1|flags=1"",""0|tile=25|consumed=|from=-1|flags=0"",""0|tile=17|consumed=|from=-1|flags=0"",""0|tile=26|consumed=|from=-1|flags=0"",""0|tile=27|consumed=|from=-1|flags=0"",""0|tile=30|consumed=|from=-1|flags=0"",""0|tile=31|consumed=|from=-1|flags=0""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[5,13,17,23,25,26,27,30,31,42]",0,,202604330000,"[[13,35],[5],[23],[25],[17],[26],[27],[30],[31]]",224,202604330000
0,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",ec877d8a,[],[42],"""""",0,"""""",9,"[""0|tile=12|consumed=|from=-1|flags=1"",""0|tile=13|consumed=|from=-1|flags=0"",""0|tile=5|consumed=|from=-1|flags=0"",""0|tile=25|consumed=|from=-1|flags=0"",""0|tile=17|consumed=|from=-1|flags=0"",""0|tile=26|consumed=|from=-1|flags=0"",""0|tile=27|consumed=|from=-1|flags=0"",""0|tile=30|consumed=|from=-1|flags=0"",""0|tile=31|consumed=|from=-1|flags=0""]","[""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD"",""DISCARD""]",extra_mortal,[],[],"[5,12,13,17,25,26,27,30,31,42]",0,,202604330000,"[[12],[13,35],[5],[25],[17],[26],[27],[30],[31]]",240,202604330000
