config_id,source_type,rerun_config_id,source_config_id,source_report,config_key,config_key_label,iteration,seed,rule_kl_coef,entropy_coef,lr,opponent_mode,update_epochs,value_coef,rank_coef,normalize_advantages,approx_kl,clip_fraction,entropy,rule_kl,rule_agreement,neural_delta_abs_mean,neural_delta_abs_max,top1_action_changed_rate,rank_pt,fourth_rate,learner_win_rate,learner_deal_in_rate,learner_call_rate,learner_riichi_rate,deal_in_rate,batch_size,episode_count,illegal_action_rate_fail_closed,fallback_rate_fail_closed,forced_terminal_missed_fail_closed,illegal_attempt_count,fallback_policy_count,forced_terminal_preempt_count,forced_terminal_missed_count,autopilot_terminal_count,learner_seat_step_count,learner_controlled_step_count,rulebase_fallback_count,rulebase_chosen_missing_count,rulebase_chosen_not_found_count,rulebase_batch_unsupported_count,pre_update_advantage_mean,pre_update_advantage_std,pre_update_advantage_min,pre_update_advantage_max,pre_update_return_mean,pre_update_return_std,pre_update_return_min,pre_update_return_max,pre_update_selected_non_top1_positive_advantage_count,pre_update_mean_delta_needed_to_flip_top1,pre_update_actor_grad_norm,pre_update_policy_mlp_final_grad_norm,diagnostic_seed_registry_id,diagnostic_seed_hash,actual_update_probe_lr,actual_update_probe_update_epochs,actual_update_probe_post_update_kl_vs_old,actual_update_probe_top1_changed_rate,actual_update_probe_neural_delta_abs_max,actual_update_probe_ratio_std,actual_update_probe_clip_fraction,standard_probe_lr3e_4_epoch1_lr,standard_probe_lr3e_4_epoch1_update_epochs,standard_probe_lr3e_4_epoch1_post_update_kl_vs_old,standard_probe_lr3e_4_epoch1_top1_changed_rate,standard_probe_lr3e_4_epoch1_neural_delta_abs_max,standard_probe_lr3e_4_epoch1_ratio_std,standard_probe_lr3e_4_epoch1_clip_fraction,post_update_advantage_mean,post_update_advantage_std,post_update_advantage_min,post_update_advantage_max,post_update_return_mean,post_update_return_std,post_update_return_min,post_update_return_max,post_update_selected_non_top1_positive_advantage_count,post_update_mean_delta_needed_to_flip_top1,post_update_actor_grad_norm,post_update_policy_mlp_final_grad_norm,post_update_kl_vs_old,post_update_ratio_mean,post_update_ratio_std,post_update_clip_fraction,post_update_top1_action_changed_rate,post_update_rule_agreement,advantage_mean,advantage_std,advantage_min,advantage_max,return_mean,return_std,return_min,return_max,selected_non_top1_positive_advantage_count,mean_delta_needed_to_flip_top1,actor_grad_norm_total,policy_mlp_final_grad_norm,pre_update_probe_top1_changed_rate,illegal_action_rate,fallback_rate,forced_terminal_missed
11,retrained_config,11,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0.005/lr=0.003,0,21360425,0.0,0.005,0.003,rulebase,4,0.0,0.0,False,0.06216588616371155,0.7421602606773376,1.4225155115127563,4.154048838245217e-06,1.0,0.01657024398446083,0.06262539327144623,0.0,-0.0625,0.375,0.0625,0.125,0.0,0.0,0.125,861,16,0.0,0.0,0,,,11,0,11,859,222,0,0,0,0,-0.022494733333587646,0.697429895401001,-1.6069791316986084,1.0,0.004932763520628214,0.698824942111969,-1.5,1.0,55,3.0006608963012695,0.0010501710275455324,0.0010501710275404737,base=202604250000:stride=1:count=16,0f42628c88353290,0.003,4,0.0619177483022213,0.0,0.061980895698070526,0.14808589220046997,0.7421602606773376,0.0003,1,0.06238747015595436,0.0,0.0005971601349301636,0.14854185283184052,0.7421602606773376,-0.022494733333587646,0.697429895401001,-1.6069791316986084,1.0,0.004932763520628214,0.698824942111969,-1.5,1.0,55,3.0006608963012695,0.007314622369535534,0.007167264694836417,0.061929941177368164,0.7529762983322144,0.14809852838516235,0.7421602606773376,0.0,1.0,-0.022494733333587646,0.697429895401001,-1.6069791316986084,1.0,0.004932763520628214,0.698824942111969,-1.5,1.0,55,3.0006608963012695,0.0010501710275455324,0.0010501710275404737,0.0,0.0,0.0,0
11,retrained_config,11,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0.005/lr=0.003,1,21370425,0.0,0.005,0.003,rulebase,4,0.0,0.0,False,0.0586121641099453,0.7424072027206421,1.3923985958099365,0.0003905788471456617,1.0,0.08718106150627136,0.39290666580200195,0.0,-0.0625,0.375,0.0625,0.125,0.0,0.0,0.125,889,16,0.0,0.0,0,,,11,0,11,887,229,0,0,0,0,-0.032882027328014374,0.6915048956871033,-1.6897650957107544,1.0,0.010664225555956364,0.6917753219604492,-1.5,1.0,49,3.000728130340576,0.00442904024260598,0.004219935896075845,base=202604250000:stride=1:count=16,0f42628c88353290,0.003,4,0.0569203719496727,0.0,0.4840376377105713,0.14528848230838776,0.7615298628807068,0.0003,1,0.06046321988105774,0.0,0.0653119906783104,0.14651376008987427,0.7424072027206421,-0.032882027328014374,0.6915048956871033,-1.6897650957107544,1.0,0.010664225555956364,0.6917753219604492,-1.5,1.0,49,3.000728130340576,0.019541119906329393,0.018181196138183992,0.05750810354948044,0.7607059478759766,0.1447085291147232,0.748031497001648,0.0,1.0,-0.032882027328014374,0.6915048956871033,-1.6897650957107544,1.0,0.010664225555956364,0.6917753219604492,-1.5,1.0,49,3.000728130340576,0.00442904024260598,0.004219935896075845,0.0,0.0,0.0,0
11,retrained_config,11,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0.005/lr=0.003,2,21380425,0.0,0.005,0.003,rulebase,4,0.0,0.0,False,0.053831908851861954,0.7665877342224121,1.3590391874313354,0.005484843160957098,1.0,0.24430587887763977,0.9187688231468201,0.0,-0.65625,0.625,0.0,0.125,0.0,0.0,0.125,844,16,0.0,0.0,0,,,13,0,13,843,218,0,0,0,0,-0.08676773309707642,0.7694854140281677,-1.9803376197814941,1.0,0.023786107078194618,0.6942430734634399,-1.5,1.0,21,3.0005786418914795,0.010083864466485917,0.00677703220378985,base=202604250000:stride=1:count=16,0f42628c88353290,0.003,4,0.053723353892564774,0.0,0.9438187479972839,0.142332062125206,0.7736967206001282,0.0003,1,0.05734003707766533,0.0,0.36390066146850586,0.1446395069360733,0.7417061924934387,-0.08676773309707642,0.7694854140281677,-1.9803376197814941,1.0,0.023786107078194618,0.6942430734634399,-1.5,1.0,21,3.0005786418914795,0.015704498072544676,0.0075609219639305265,0.05328439921140671,0.7706317901611328,0.1434101015329361,0.7689573764801025,0.0,1.0,-0.08676773309707642,0.7694854140281677,-1.9803376197814941,1.0,0.023786107078194618,0.6942430734634399,-1.5,1.0,21,3.0005786418914795,0.010083864466485917,0.00677703220378985,0.0,0.0,0.0,0
12,retrained_config,12,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.001,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.001,0,21460425,0.0,0.0,0.001,rulebase,8,0.0,0.0,False,0.06129232794046402,0.7433155179023743,1.4072109460830688,2.0789491372852353e-06,1.0,0.0220415610820055,0.04725395143032074,0.0,0.0625,0.3125,0.0625,0.0,0.0,0.0,0.0,935,16,0.0,0.0,0,,,11,0,11,933,240,0,0,0,0,-0.0418114960193634,0.6858011484146118,-1.7808300256729126,1.0,0.015597667545080185,0.6903853416442871,-1.5,1.0,63,3.000626564025879,0.0010956338965039663,0.0010956338965004038,base=202604250000:stride=1:count=16,0f42628c88353290,0.001,8,0.06124613434076309,0.0,0.047281619161367416,0.1474488079547882,0.7433155179023743,0.0003,1,0.06141272932291031,0.0,0.0009103395277634263,0.14755447208881378,0.7433155179023743,-0.0418114960193634,0.6858011484146118,-1.7808300256729126,1.0,0.015597667545080185,0.6903853416442871,-1.5,1.0,63,3.000626564025879,0.005594453266602216,0.005540764721036163,0.061246126890182495,0.7541502118110657,0.1474488079547882,0.7433155179023743,0.0,1.0,-0.0418114960193634,0.6858011484146118,-1.7808300256729126,1.0,0.015597667545080185,0.6903853416442871,-1.5,1.0,63,3.000626564025879,0.0010956338965039663,0.0010956338965004038,0.0,0.0,0.0,0
12,retrained_config,12,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.001,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.001,1,21470425,0.0,0.0,0.001,rulebase,8,0.0,0.0,False,0.058576297014951706,0.7433090209960938,1.3767231702804565,9.731440513860434e-05,1.0,0.044894687831401825,0.13888050615787506,0.0,-0.1875,0.4375,0.1875,0.125,0.0,0.0,0.125,822,16,0.0,0.0,0,,,13,0,13,823,211,0,0,0,0,-0.03490351513028145,0.7144964337348938,-1.6988825798034668,1.0,0.008475997485220432,0.7036769390106201,-1.5,1.0,32,3.0005440711975098,0.004698469604957052,0.0045991022763498595,base=202604250000:stride=1:count=16,0f42628c88353290,0.001,8,0.05835144594311714,0.0,0.10511460155248642,0.14393900334835052,0.7433090209960938,0.0003,1,0.05923162028193474,0.0,0.04147648811340332,0.1451309621334076,0.7433090209960938,-0.03490351513028145,0.7144964337348938,-1.6988825798034668,1.0,0.008475997485220432,0.7036769390106201,-1.5,1.0,32,3.0005440711975098,0.019745319638884533,0.019095650574224687,0.05839134007692337,0.7583356499671936,0.14397333562374115,0.7433090209960938,0.0,1.0,-0.03490351513028145,0.7144964337348938,-1.6988825798034668,1.0,0.008475997485220432,0.7036769390106201,-1.5,1.0,32,3.0005440711975098,0.004698469604957052,0.0045991022763498595,0.0,0.0,0.0,0
12,retrained_config,12,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.001,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.001,2,21480425,0.0,0.0,0.001,rulebase,8,0.0,0.0,False,0.06009165942668915,0.7575418949127197,1.4020164012908936,0.0018045454053208232,1.0,0.07192077487707138,0.3282533884048462,0.0,-0.78125,0.6875,0.0,0.125,0.0,0.0,0.125,895,16,0.0,0.0,0,,,13,0,13,894,231,0,0,0,0,-0.014115473255515099,0.7016914486885071,-1.6124639511108398,1.0,-0.0025517574977129698,0.6919136047363281,-1.5,1.0,29,3.000539541244507,0.009911456575713589,0.009147732330990671,base=202604250000:stride=1:count=16,0f42628c88353290,0.001,8,0.060084015130996704,0.0,0.27167391777038574,0.1454537808895111,0.7564245462417603,0.0003,1,0.06292396783828735,0.0,0.13691453635692596,0.1486414223909378,0.7418994307518005,-0.014115473255515099,0.7016914486885071,-1.6124639511108398,1.0,-0.0025517574977129698,0.6919136047363281,-1.5,1.0,29,3.000539541244507,0.011601149658640595,0.009175369142300703,0.059559423476457596,0.7564623355865479,0.14538611471652985,0.7653630971908569,0.0,1.0,-0.014115473255515099,0.7016914486885071,-1.6124639511108398,1.0,-0.0025517574977129698,0.6919136047363281,-1.5,1.0,29,3.000539541244507,0.009911456575713589,0.009147732330990671,0.0,0.0,0.0,0
13,retrained_config,13,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.003,0,21560425,0.0,0.0,0.003,rulebase,8,0.0,0.0,False,0.05940990149974823,0.758266806602478,1.3853846788406372,0.0008916672668419778,1.0,0.06722696125507355,0.39662572741508484,0.0,0.15625,0.25,0.0,0.125,0.0,0.0,0.125,877,16,0.0,0.0,0,,,11,0,11,874,225,0,0,0,0,0.012973145581781864,0.6987702250480652,-1.5,1.0873878002166748,-0.006913534831255674,0.6955581307411194,-1.5,1.0,66,3.0006043910980225,0.0013917103301942897,0.0013917103301904724,base=202604250000:stride=1:count=16,0f42628c88353290,0.003,8,0.05915621668100357,0.0,0.397171288728714,0.15220420062541962,0.7753705382347107,0.0003,1,0.06030040979385376,0.0,0.0004258250701241195,0.1464175432920456,0.7434435486793518,0.012973145581781864,0.6987702250480652,-1.5,1.0873878002166748,-0.006913534831255674,0.6955581307411194,-1.5,1.0,66,3.0006043910980225,0.006925135018687119,0.005093499082925485,0.05915622413158417,0.7609955668449402,0.15220418572425842,0.7753705382347107,0.0,1.0,0.012973145581781864,0.6987702250480652,-1.5,1.0873878002166748,-0.006913534831255674,0.6955581307411194,-1.5,1.0,66,3.0006043910980225,0.0013917103301942897,0.0013917103301904724,0.0,0.0,0.0,0
13,retrained_config,13,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.003,1,21570425,0.0,0.0,0.003,rulebase,8,0.0,0.0,False,0.056175943464040756,0.7828282713890076,1.346887469291687,0.008763226680457592,1.0,0.17539525032043457,0.8463281393051147,0.0,-0.0625,0.375,0.125,0.0625,0.0,0.0,0.0625,792,16,0.0,0.0,0,,,12,0,12,791,205,0,0,0,0,0.1068228930234909,0.7371623516082764,-1.5,1.60854172706604,-0.04359680786728859,0.7125902771949768,-1.5,1.0,46,3.0005643367767334,0.010050684031672742,0.005905832083843907,base=202604250000:stride=1:count=16,0f42628c88353290,0.003,8,0.05512290075421333,0.0,0.8115938305854797,0.157078355550766,0.7866161465644836,0.0003,1,0.059592053294181824,0.0,0.341899573802948,0.1466882824897766,0.7411616444587708,0.1068228930234909,0.7371623516082764,-1.5,1.60854172706604,-0.04359680786728859,0.7125902771949768,-1.5,1.0,46,3.0005643367767334,0.013835841769786505,0.007192768488722439,0.05566165968775749,0.7725509405136108,0.15602999925613403,0.7967171669006348,0.0,1.0,0.1068228930234909,0.7371623516082764,-1.5,1.60854172706604,-0.04359680786728859,0.7125902771949768,-1.5,1.0,46,3.0005643367767334,0.010050684031672742,0.005905832083843907,0.0,0.0,0.0,0
13,retrained_config,13,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.003,2,21580425,0.0,0.0,0.003,rulebase,8,0.0,0.0,False,0.051486819982528687,0.8223289251327515,1.2550772428512573,0.028630731627345085,0.9999999403953552,0.343869686126709,1.2787789106369019,0.0,0.125,0.3125,0.1875,0.0625,0.0,0.0,0.0625,833,16,0.0,0.0,0,,,11,0,11,833,214,0,0,0,0,0.06958310306072235,0.7267914414405823,-1.5,1.399858832359314,-0.028287837281823158,0.6950649619102478,-1.5,1.0,48,3.0005786418914795,0.019311746809594195,0.008400425911208197,base=202604250000:stride=1:count=16,0f42628c88353290,0.003,8,0.05153443291783333,0.0,1.4178342819213867,0.17075441777706146,0.8103241324424744,0.0003,1,0.0548412911593914,0.0,0.7450892329216003,0.1483473926782608,0.7551020383834839,0.06958310306072235,0.7267914414405823,-1.5,1.399858832359314,-0.028287837281823158,0.6950649619102478,-1.5,1.0,48,3.0005786418914795,0.022502460480253193,0.01013364474110262,0.05155158042907715,0.7977915406227112,0.17176130414009094,0.8211284279823303,0.0,0.9999999403953552,0.06958310306072235,0.7267914414405823,-1.5,1.399858832359314,-0.028287837281823158,0.6950649619102478,-1.5,1.0,48,3.0005786418914795,0.019311746809594195,0.008400425911208197,0.0,0.0,0.0,0
14,retrained_config,14,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.001,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0.005/lr=0.001,0,21660425,0.0,0.005,0.001,rulebase,8,0.0,0.0,False,0.06097203120589256,0.7410926818847656,1.4021222591400146,1.2290171071072109e-05,1.0,0.03049004264175892,0.08847258239984512,0.0,0.0625,0.3125,0.0625,0.125,0.0,0.0,0.125,842,16,0.0,0.0,0,,,11,0,11,839,218,0,0,0,0,-0.034361276775598526,0.6959932446479797,-1.7001034021377563,1.0,0.00938722025603056,0.70037442445755,-1.5,1.0,48,3.000591278076172,0.002306920233253387,0.0023069202332510843,base=202604250000:stride=1:count=16,0f42628c88353290,0.001,8,0.060828715562820435,0.0,0.0914810374379158,0.14701111614704132,0.7410926818847656,0.0003,1,0.061320845037698746,0.0,0.0013931725407019258,0.1476551592350006,0.7410926818847656,-0.034361276775598526,0.6959932446479797,-1.7001034021377563,1.0,0.00938722025603056,0.70037442445755,-1.5,1.0,48,3.000591278076172,0.010149217565555861,0.010048417301000857,0.060847047716379166,0.7546805143356323,0.147020161151886,0.7410926818847656,0.0,1.0,-0.034361276775598526,0.6959932446479797,-1.7001034021377563,1.0,0.00938722025603056,0.70037442445755,-1.5,1.0,48,3.000591278076172,0.002306920233253387,0.0023069202332510843,0.0,0.0,0.0,0
14,retrained_config,14,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.001,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0.005/lr=0.001,1,21670425,0.0,0.005,0.001,rulebase,8,0.0,0.0,False,0.05992158129811287,0.7477168440818787,1.3870798349380493,0.0006076323916204274,0.9999999403953552,0.11459436267614365,0.44870856404304504,0.0,-0.03125,0.375,0.0,0.125,0.0,0.0,0.125,876,16,0.0,0.0,0,,,9,0,9,875,226,0,0,0,0,-0.03844505175948143,0.6944602727890015,-1.763672113418579,1.0,0.014517869800329208,0.6966132521629333,-1.5,1.0,58,3.0006401538848877,0.009900436342714623,0.009735180666178624,base=202604250000:stride=1:count=16,0f42628c88353290,0.001,8,0.05956408381462097,0.0,0.4577571451663971,0.14702574908733368,0.7534246444702148,0.0003,1,0.061394061893224716,0.0,0.09223990887403488,0.14790403842926025,0.7420091032981873,-0.03844505175948143,0.6944602727890015,-1.763672113418579,1.0,0.014517869800329208,0.6966132521629333,-1.5,1.0,58,3.0006401538848877,0.023599832696046746,0.02272818527807684,0.059610363095998764,0.757522702217102,0.14687106013298035,0.7511415481567383,0.0,0.9999999403953552,-0.03844505175948143,0.6944602727890015,-1.763672113418579,1.0,0.014517869800329208,0.6966132521629333,-1.5,1.0,58,3.0006401538848877,0.009900436342714623,0.009735180666178624,0.0,0.0,0.0,0
14,retrained_config,14,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.001,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0.005/lr=0.001,2,21680425,0.0,0.005,0.001,rulebase,8,0.0,0.0,False,0.059403348714113235,0.7817715406417847,1.375191330909729,0.008500502444803715,1.0,0.20961448550224304,1.34812593460083,0.0,-0.3125,0.4375,0.0,0.0,0.0,0.0,0.0,779,16,0.0,0.0,0,,,14,0,14,776,201,0,0,0,0,-0.049734197556972504,0.7356222867965698,-1.7702800035476685,1.0,0.008166370913386345,0.7156586647033691,-1.5,1.0,44,3.0006356239318848,0.02044868138416006,0.019265543826182414,base=202604250000:stride=1:count=16,0f42628c88353290,0.001,8,0.05884655937552452,0.0,1.192773461341858,0.15063385665416718,0.7856225967407227,0.0003,1,0.06253025680780411,0.0,0.4657786190509796,0.14843755960464478,0.7419769167900085,-0.049734197556972504,0.7356222867965698,-1.7702800035476685,1.0,0.008166370913386345,0.7156586647033691,-1.5,1.0,44,3.0006356239318848,0.01977035897455107,0.010820750051109846,0.05917087942361832,0.762658953666687,0.1529247760772705,0.7894737124443054,0.0,1.0,-0.049734197556972504,0.7356222867965698,-1.7702800035476685,1.0,0.008166370913386345,0.7156586647033691,-1.5,1.0,44,3.0006356239318848,0.02044868138416006,0.019265543826182414,0.0,0.0,0.0,0
15,retrained_config,15,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0.005/lr=0.003,0,21760425,0.0,0.005,0.003,rulebase,8,0.0,0.0,False,0.06398490816354752,0.7483221292495728,1.4305258989334106,0.0005777160986326635,1.0,0.07460248470306396,0.34010520577430725,0.0,0.125,0.3125,0.0,0.125,0.0,0.0,0.125,894,16,0.0,0.0,0,,,8,0,8,893,231,0,0,0,0,-0.03449343144893646,0.684681236743927,-1.7147583961486816,1.0,0.015115913935005665,0.6925173401832581,-1.5,1.0,53,3.000631809234619,0.0012981945270677062,0.0012981945270676227,base=202604250000:stride=1:count=16,0f42628c88353290,0.003,8,0.06310217082500458,0.0,0.37324222922325134,0.15350596606731415,0.7606263756752014,0.0003,1,0.0657317265868187,0.0,0.0005903069977648556,0.15166865289211273,0.7416107654571533,-0.03449343144893646,0.684681236743927,-1.7147583961486816,1.0,0.015115913935005665,0.6925173401832581,-1.5,1.0,53,3.000631809234619,0.017924555063888858,0.01666139416662659,0.06322899460792542,0.7525883316993713,0.15336047112941742,0.7628635168075562,0.0,1.0,-0.03449343144893646,0.684681236743927,-1.7147583961486816,1.0,0.015115913935005665,0.6925173401832581,-1.5,1.0,53,3.000631809234619,0.0012981945270677062,0.0012981945270676227,0.0,0.0,0.0,0
15,retrained_config,15,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0.005/lr=0.003,1,21770425,0.0,0.005,0.003,rulebase,8,0.0,0.0,False,0.060842469334602356,0.768433153629303,1.3948464393615723,0.0032354684080928564,1.0,0.09096585959196091,0.38568416237831116,0.0,-0.53125,0.5625,0.0,0.125,0.0,0.0,0.125,868,16,0.0,0.0,0,,,13,0,13,865,224,0,0,0,0,-0.1030447855591774,0.7710853219032288,-2.072023391723633,1.0,0.031150784343481064,0.6821044683456421,-1.5000001192092896,1.0,23,3.00053334236145,0.014949701770518384,0.009470762123039987,base=202604250000:stride=1:count=16,0f42628c88353290,0.003,8,0.061681799590587616,0.0,0.6076648831367493,0.1492787003517151,0.7799538969993591,0.0003,1,0.06111131235957146,0.0,0.280298113822937,0.14654403924942017,0.7419354915618896,-0.1030447855591774,0.7710853219032288,-2.072023391723633,1.0,0.031150784343481064,0.6821044683456421,-1.5000001192092896,1.0,23,3.00053334236145,0.017995057639591697,0.016180170547250124,0.06103484705090523,0.754157543182373,0.14748932421207428,0.7730414867401123,0.0,1.0,-0.1030447855591774,0.7710853219032288,-2.072023391723633,1.0,0.031150784343481064,0.6821044683456421,-1.5000001192092896,1.0,23,3.00053334236145,0.014949701770518384,0.009470762123039987,0.0,0.0,0.0,0
15,retrained_config,15,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0.005/lr=0.003,2,21780425,0.0,0.005,0.003,rulebase,8,0.0,0.0,False,0.059417545795440674,0.8188559412956238,1.31767737865448,0.025954319164156914,1.0,0.274771124124527,1.2279508113861084,0.0,-0.0625,0.375,0.0,0.125,0.0,0.0,0.125,944,16,0.0,0.0,0,,,10,0,10,941,244,0,0,0,0,-0.1409454643726349,0.7279719710350037,-2.3258283138275146,1.0,0.05657457932829857,0.7011349201202393,-1.5000001192092896,1.0,31,3.0006260871887207,0.02270342164523811,0.01967695544667704,base=202604250000:stride=1:count=16,0f42628c88353290,0.003,8,0.05827277526259422,0.0,1.6339088678359985,0.18561820685863495,0.8548728823661804,0.0003,1,0.05768069624900818,0.0,0.3773368000984192,0.14666205644607544,0.7489407062530518,-0.1409454643726349,0.7279719710350037,-2.3258283138275146,1.0,0.05657457932829857,0.7011349201202393,-1.5000001192092896,1.0,31,3.0006260871887207,0.014186720816546212,0.0035461021113672025,0.05821911245584488,0.7767549753189087,0.17802804708480835,0.8305084705352783,0.0,1.0,-0.1409454643726349,0.7279719710350037,-2.3258283138275146,1.0,0.05657457932829857,0.7011349201202393,-1.5000001192092896,1.0,31,3.0006260871887207,0.02270342164523811,0.01967695544667704,0.0,0.0,0.0,0
16,retrained_config,16,57,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.001,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.0}",rule_prior_greedy/rule_kl=0/entropy=0/lr=0.001,0,21860425,0.0,0.0,0.001,rule_prior_greedy,4,0.0,0.0,True,2.9715118898820947e-07,0.0,1.4328652620315552,5.900087103327678e-07,1.0,0.004655986558645964,0.014261792413890362,0.0,-0.03125,0.375,0.0625,0.125,0.0,0.0,0.125,924,16,0.0,0.0,0,,,10,0,10,924,238,0,0,0,0,0.054611459374427795,0.6896470785140991,-1.5,1.371474266052246,-0.024609414860606194,0.686657190322876,-1.5,1.0,57,3.000722885131836,0.004297201441563747,0.004297201441561924,base=202604250000:stride=1:count=16,0f42628c88353290,0.001,4,7.309423040169349e-07,0.0,0.014273867011070251,0.0011721054324880242,0.0,0.0003,1,1.5937965391898956e-09,0.0,0.0008363900706171989,5.505382068804465e-05,0.0,0.054611459374427795,0.6896470785140991,-1.5,1.371474266052246,-0.024609414860606194,0.686657190322876,-1.5,1.0,57,3.000722885131836,0.008074946420183355,0.008050367955129123,7.30943497728731e-07,0.9997045993804932,0.0011721097398549318,0.0,0.0,1.0,0.054611459374427795,0.6896470785140991,-1.5,1.371474266052246,-0.024609414860606194,0.686657190322876,-1.5,1.0,57,3.000722885131836,0.004297201441563747,0.004297201441561924,0.0,0.0,0.0,0
16,retrained_config,16,57,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.001,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.0}",rule_prior_greedy/rule_kl=0/entropy=0/lr=0.001,1,21870425,0.0,0.0,0.001,rule_prior_greedy,4,0.0,0.0,True,3.8250932448136155e-06,0.0,1.4357593059539795,1.1863253348565195e-05,1.0,0.011023424565792084,0.038782790303230286,0.0,0.34375,0.1875,0.125,0.0625,0.0,0.0,0.0625,901,16,0.0,0.0,0,,,11,0,11,897,232,0,0,0,0,0.058617621660232544,0.7236974239349365,-1.5,1.3716108798980713,-0.026081174612045288,0.6861854791641235,-1.5,1.0,70,3.00063157081604,0.006475211741431008,0.006443022834682917,base=202604250000:stride=1:count=16,0f42628c88353290,0.001,4,8.819432878226507e-06,0.0,0.04245789721608162,0.00403816532343626,0.0,0.0003,1,3.9528850948045147e-07,0.0,0.013765448704361916,0.0008340432541444898,0.0,0.058617621660232544,0.7236974239349365,-1.5,1.3716108798980713,-0.026081174612045288,0.6861854791641235,-1.5,1.0,70,3.00063157081604,0.015438202619205074,0.015258048039562752,7.598572210554266e-06,0.9989396333694458,0.0037508236709982157,0.0,0.0,1.0,0.058617621660232544,0.7236974239349365,-1.5,1.3716108798980713,-0.026081174612045288,0.6861854791641235,-1.5,1.0,70,3.00063157081604,0.006475211741431008,0.006443022834682917,0.0,0.0,0.0,0
